location,job_title,publisher_name,publisher_link,min_salary,max_salary,median_salary,salary_period,salary_currency
United States,Projectleider,Payscale,https://Payscale.com/Projectleider,73899.0,135999.0,95835.0,YEAR,USD
United States,Integration Engineer,Glassdoor,https://Glassdoor.com/Integration Engineer,99351.0,157661.0,115010.0,YEAR,USD
United States,Integration Engineer,Indeed,https://Indeed.com/Integration Engineer,100051.0,158161.0,115310.0,YEAR,USD
United States,Integration Engineer,Payscale,https://Payscale.com/Integration Engineer,100751.0,158661.0,115610.0,YEAR,USD
United States,ETL Developer,Glassdoor,https://Glassdoor.com/ETL Developer,100000.0,141375.0,117000.0,YEAR,USD
United States,ETL Developer,Indeed,https://Indeed.com/ETL Developer,100700.0,141875.0,117300.0,YEAR,USD
United States,ETL Developer,Payscale,https://Payscale.com/ETL Developer,101400.0,142375.0,117600.0,YEAR,USD
United States,Scientist,Glassdoor,https://Glassdoor.com/Scientist,64257.0,150000.0,97390.0,YEAR,USD
United States,Scientist,Indeed,https://Indeed.com/Scientist,64957.0,150500.0,97690.0,YEAR,USD
United States,Scientist,Payscale,https://Payscale.com/Scientist,65657.0,151000.0,97990.0,YEAR,USD
United States,Regional Sales Manager,Glassdoor,https://Glassdoor.com/Regional Sales Manager,80000.0,150000.0,101308.0,YEAR,USD
United States,Regional Sales Manager,Indeed,https://Indeed.com/Regional Sales Manager,80700.0,150500.0,101608.0,YEAR,USD
United States,Regional Sales Manager,Payscale,https://Payscale.com/Regional Sales Manager,81400.0,151000.0,101908.0,YEAR,USD
United States,Country Manager,Glassdoor,https://Glassdoor.com/Country Manager,38480.0,118298.0,55597.0,YEAR,USD
United States,Country Manager,Indeed,https://Indeed.com/Country Manager,39180.0,118798.0,55897.0,YEAR,USD
United States,Country Manager,Payscale,https://Payscale.com/Country Manager,39880.0,119298.0,56197.0,YEAR,USD
United States,Data Scientist H/F,Glassdoor,https://Glassdoor.com/Data Scientist H/F,102540.0,171400.0,128773.0,YEAR,USD
United States,Data Scientist H/F,Indeed,https://Indeed.com/Data Scientist H/F,103240.0,171900.0,129073.0,YEAR,USD
United States,Data Scientist H/F,Payscale,https://Payscale.com/Data Scientist H/F,103940.0,172400.0,129373.0,YEAR,USD
United States,Test Automation Engineer,Glassdoor,https://Glassdoor.com/Test Automation Engineer,97500.0,151141.0,115000.0,YEAR,USD
United States,Test Automation Engineer,Indeed,https://Indeed.com/Test Automation Engineer,98200.0,151641.0,115300.0,YEAR,USD
United States,Test Automation Engineer,Payscale,https://Payscale.com/Test Automation Engineer,98900.0,152141.0,115600.0,YEAR,USD
United States,Computer Vision Engineer,Glassdoor,https://Glassdoor.com/Computer Vision Engineer,136442.0,201681.0,165000.0,YEAR,USD
United States,Computer Vision Engineer,Indeed,https://Indeed.com/Computer Vision Engineer,137142.0,202181.0,165300.0,YEAR,USD
United States,Computer Vision Engineer,Payscale,https://Payscale.com/Computer Vision Engineer,137842.0,202681.0,165600.0,YEAR,USD
United States,Data scientist,Glassdoor,https://Glassdoor.com/Data scientist,102539.0,171552.0,128780.0,YEAR,USD
United States,Data scientist,Indeed,https://Indeed.com/Data scientist,103239.0,172052.0,129080.0,YEAR,USD
United States,Data scientist,Payscale,https://Payscale.com/Data scientist,103939.0,172552.0,129380.0,YEAR,USD
United States,Construction Project Manager,Glassdoor,https://Glassdoor.com/Construction Project Manager,72500.0,128271.0,92109.0,YEAR,USD
United States,Construction Project Manager,Indeed,https://Indeed.com/Construction Project Manager,73200.0,128771.0,92409.0,YEAR,USD
United States,Construction Project Manager,Payscale,https://Payscale.com/Construction Project Manager,73900.0,129271.0,92709.0,YEAR,USD
United States,Security Engineer,Glassdoor,https://Glassdoor.com/Security Engineer,101879.0,164481.0,125000.0,YEAR,USD
United States,Security Engineer,Indeed,https://Indeed.com/Security Engineer,102579.0,164981.0,125300.0,YEAR,USD
United States,Security Engineer,Payscale,https://Payscale.com/Security Engineer,103279.0,165481.0,125600.0,YEAR,USD
United States,Software Engineer II,Glassdoor,https://Glassdoor.com/Software Engineer II,94356.0,149991.0,113988.0,YEAR,USD
United States,Software Engineer II,Indeed,https://Indeed.com/Software Engineer II,95056.0,150491.0,114288.0,YEAR,USD
United States,Software Engineer II,Payscale,https://Payscale.com/Software Engineer II,95756.0,150991.0,114588.0,YEAR,USD
United States,Research Manager,Glassdoor,https://Glassdoor.com/Research Manager,68117.0,142234.0,91455.0,YEAR,USD
United States,Research Manager,Indeed,https://Indeed.com/Research Manager,68817.0,142734.0,91755.0,YEAR,USD
United States,Research Manager,Payscale,https://Payscale.com/Research Manager,69517.0,143234.0,92055.0,YEAR,USD
United States,Produktmanager (m/w/d),Glassdoor,https://Glassdoor.com/Produktmanager (m/w/d),99380.0,162307.0,124949.0,YEAR,USD
United States,Produktmanager (m/w/d),Indeed,https://Indeed.com/Produktmanager (m/w/d),100080.0,162807.0,125249.0,YEAR,USD
United States,Produktmanager (m/w/d),Payscale,https://Payscale.com/Produktmanager (m/w/d),100780.0,163307.0,125549.0,YEAR,USD
United States,Product manager,Glassdoor,https://Glassdoor.com/Product manager,99724.0,162368.0,125000.0,YEAR,USD
United States,Product manager,Indeed,https://Indeed.com/Product manager,100424.0,162868.0,125300.0,YEAR,USD
United States,Product manager,Payscale,https://Payscale.com/Product manager,101124.0,163368.0,125600.0,YEAR,USD
United States,Senior Systems Engineer,Glassdoor,https://Glassdoor.com/Senior Systems Engineer,104395.0,170000.0,127083.0,YEAR,USD
United States,Senior Systems Engineer,Indeed,https://Indeed.com/Senior Systems Engineer,105095.0,170500.0,127383.0,YEAR,USD
United States,Senior Systems Engineer,Payscale,https://Payscale.com/Senior Systems Engineer,105795.0,171000.0,127683.0,YEAR,USD
United States,Software Engineering Manager,Glassdoor,https://Glassdoor.com/Software Engineering Manager,143272.0,205227.0,162347.0,YEAR,USD
United States,Software Engineering Manager,Indeed,https://Indeed.com/Software Engineering Manager,143972.0,205727.0,162647.0,YEAR,USD
United States,Software Engineering Manager,Payscale,https://Payscale.com/Software Engineering Manager,144672.0,206227.0,162947.0,YEAR,USD
United States,Product Engineer,Glassdoor,https://Glassdoor.com/Product Engineer,79719.0,142539.0,97244.0,YEAR,USD
United States,Product Engineer,Indeed,https://Indeed.com/Product Engineer,80419.0,143039.0,97544.0,YEAR,USD
United States,Product Engineer,Payscale,https://Payscale.com/Product Engineer,81119.0,143539.0,97844.0,YEAR,USD
United States,Full-Stack Software Engineer,Glassdoor,https://Glassdoor.com/Full-Stack Software Engineer,105241.0,165239.0,127489.0,YEAR,USD
United States,Full-Stack Software Engineer,Indeed,https://Indeed.com/Full-Stack Software Engineer,105941.0,165739.0,127789.0,YEAR,USD
United States,Full-Stack Software Engineer,Payscale,https://Payscale.com/Full-Stack Software Engineer,106641.0,166239.0,128089.0,YEAR,USD
United States,C++ Software Engineer,Glassdoor,https://Glassdoor.com/C++ Software Engineer,97517.0,164876.0,122513.0,YEAR,USD
United States,C++ Software Engineer,Indeed,https://Indeed.com/C++ Software Engineer,98217.0,165376.0,122813.0,YEAR,USD
United States,C++ Software Engineer,Payscale,https://Payscale.com/C++ Software Engineer,98917.0,165876.0,123113.0,YEAR,USD
United States,Finance Analyst,Glassdoor,https://Glassdoor.com/Finance Analyst,65366.0,119523.0,84820.0,YEAR,USD
United States,Finance Analyst,Indeed,https://Indeed.com/Finance Analyst,66066.0,120023.0,85120.0,YEAR,USD
United States,Finance Analyst,Payscale,https://Payscale.com/Finance Analyst,66766.0,120523.0,85420.0,YEAR,USD
United States,.NET Software Engineer,Glassdoor,https://Glassdoor.com/.NET Software Engineer,103417.0,155000.0,121724.0,YEAR,USD
United States,.NET Software Engineer,Indeed,https://Indeed.com/.NET Software Engineer,104117.0,155500.0,122024.0,YEAR,USD
United States,.NET Software Engineer,Payscale,https://Payscale.com/.NET Software Engineer,104817.0,156000.0,122324.0,YEAR,USD
United States,Business Data Analyst,Glassdoor,https://Glassdoor.com/Business Data Analyst,75000.0,130620.0,97489.0,YEAR,USD
United States,Business Data Analyst,Indeed,https://Indeed.com/Business Data Analyst,75700.0,131120.0,97789.0,YEAR,USD
United States,Business Data Analyst,Payscale,https://Payscale.com/Business Data Analyst,76400.0,131620.0,98089.0,YEAR,USD
United States,Staff Software Engineer,Glassdoor,https://Glassdoor.com/Staff Software Engineer,145000.0,210000.0,169255.0,YEAR,USD
United States,Staff Software Engineer,Indeed,https://Indeed.com/Staff Software Engineer,145700.0,210500.0,169555.0,YEAR,USD
United States,Staff Software Engineer,Payscale,https://Payscale.com/Staff Software Engineer,146400.0,211000.0,169855.0,YEAR,USD
United States,Lead Data Engineer,Glassdoor,https://Glassdoor.com/Lead Data Engineer,134121.0,186950.0,150994.0,YEAR,USD
United States,Lead Data Engineer,Indeed,https://Indeed.com/Lead Data Engineer,134821.0,187450.0,151294.0,YEAR,USD
United States,Lead Data Engineer,Payscale,https://Payscale.com/Lead Data Engineer,135521.0,187950.0,151594.0,YEAR,USD
United States,Software Development Engineer in Test,Glassdoor,https://Glassdoor.com/Software Development Engineer in Test,105000.0,163250.0,120997.0,YEAR,USD
United States,Software Development Engineer in Test,Indeed,https://Indeed.com/Software Development Engineer in Test,105700.0,163750.0,121297.0,YEAR,USD
United States,Software Development Engineer in Test,Payscale,https://Payscale.com/Software Development Engineer in Test,106400.0,164250.0,121597.0,YEAR,USD
United States,DATA ANALYST,Glassdoor,https://Glassdoor.com/DATA ANALYST,56803.0,117552.0,78319.0,YEAR,USD
United States,DATA ANALYST,Indeed,https://Indeed.com/DATA ANALYST,57503.0,118052.0,78619.0,YEAR,USD
United States,DATA ANALYST,Payscale,https://Payscale.com/DATA ANALYST,58203.0,118552.0,78919.0,YEAR,USD
United States,Junior Research Fellow,Glassdoor,https://Glassdoor.com/Junior Research Fellow,41226.0,60832.0,51029.0,YEAR,USD
United States,Junior Research Fellow,Indeed,https://Indeed.com/Junior Research Fellow,41526.0,61032.0,51129.0,YEAR,USD
United States,Junior Research Fellow,Payscale,https://Payscale.com/Junior Research Fellow,41826.0,61232.0,51229.0,YEAR,USD
United States,Senior Database Administrator,Glassdoor,https://Glassdoor.com/Senior Database Administrator,66237.0,85943.0,76090.0,YEAR,USD
United States,Senior Database Administrator,Indeed,https://Indeed.com/Senior Database Administrator,66537.0,86143.0,76190.0,YEAR,USD
United States,Senior Database Administrator,Payscale,https://Payscale.com/Senior Database Administrator,66837.0,86343.0,76290.0,YEAR,USD
United States,Sr. Product Manager,Glassdoor,https://Glassdoor.com/Sr. Product Manager,46350.0,61325.0,53837.0,YEAR,USD
United States,Sr. Product Manager,Indeed,https://Indeed.com/Sr. Product Manager,46650.0,61525.0,53937.0,YEAR,USD
United States,Sr. Product Manager,Payscale,https://Payscale.com/Sr. Product Manager,46950.0,61725.0,54037.0,YEAR,USD
United States,PROJECT ENGINEER,Glassdoor,https://Glassdoor.com/PROJECT ENGINEER,57273.0,67748.0,62510.0,YEAR,USD
United States,PROJECT ENGINEER,Indeed,https://Indeed.com/PROJECT ENGINEER,57573.0,67948.0,62610.0,YEAR,USD
United States,PROJECT ENGINEER,Payscale,https://Payscale.com/PROJECT ENGINEER,57873.0,68148.0,62710.0,YEAR,USD
United States,Software Development Manager,Glassdoor,https://Glassdoor.com/Software Development Manager,64194.0,81817.0,73005.0,YEAR,USD
United States,Software Development Manager,Indeed,https://Indeed.com/Software Development Manager,64494.0,82017.0,73105.0,YEAR,USD
United States,Software Development Manager,Payscale,https://Payscale.com/Software Development Manager,64794.0,82217.0,73205.0,YEAR,USD
United States,Senior Project Engineer,Glassdoor,https://Glassdoor.com/Senior Project Engineer,50731.0,70325.0,60528.0,YEAR,USD
United States,Senior Project Engineer,Indeed,https://Indeed.com/Senior Project Engineer,51031.0,70525.0,60628.0,YEAR,USD
United States,Senior Project Engineer,Payscale,https://Payscale.com/Senior Project Engineer,51331.0,70725.0,60728.0,YEAR,USD
United States,Technical Consultant,Glassdoor,https://Glassdoor.com/Technical Consultant,47641.0,66253.0,56947.0,YEAR,USD
United States,Technical Consultant,Indeed,https://Indeed.com/Technical Consultant,47941.0,66453.0,57047.0,YEAR,USD
United States,Technical Consultant,Payscale,https://Payscale.com/Technical Consultant,48241.0,66653.0,57147.0,YEAR,USD
United States,Senior Product Marketing Manager,Glassdoor,https://Glassdoor.com/Senior Product Marketing Manager,60883.0,77428.0,69155.0,YEAR,USD
United States,Senior Product Marketing Manager,Indeed,https://Indeed.com/Senior Product Marketing Manager,61183.0,77628.0,69255.0,YEAR,USD
United States,Senior Product Marketing Manager,Payscale,https://Payscale.com/Senior Product Marketing Manager,61483.0,77828.0,69355.0,YEAR,USD
United States,Product Development Manager,Glassdoor,https://Glassdoor.com/Product Development Manager,60834.0,77344.0,69089.0,YEAR,USD
United States,Product Development Manager,Indeed,https://Indeed.com/Product Development Manager,61134.0,77544.0,69189.0,YEAR,USD
United States,Product Development Manager,Payscale,https://Payscale.com/Product Development Manager,61434.0,77744.0,69289.0,YEAR,USD
United States,Digital Marketing Manager,Glassdoor,https://Glassdoor.com/Digital Marketing Manager,40550.0,57023.0,48786.0,YEAR,USD
United States,Digital Marketing Manager,Indeed,https://Indeed.com/Digital Marketing Manager,40850.0,57223.0,48886.0,YEAR,USD
United States,Digital Marketing Manager,Payscale,https://Payscale.com/Digital Marketing Manager,41150.0,57423.0,48986.0,YEAR,USD
United States,Senior Program Manager,Glassdoor,https://Glassdoor.com/Senior Program Manager,47114.0,58309.0,52711.0,YEAR,USD
United States,Senior Program Manager,Indeed,https://Indeed.com/Senior Program Manager,47414.0,58509.0,52811.0,YEAR,USD
United States,Senior Program Manager,Payscale,https://Payscale.com/Senior Program Manager,47714.0,58709.0,52911.0,YEAR,USD
United States,Actuarial Analyst,Glassdoor,https://Glassdoor.com/Actuarial Analyst,68056.0,85049.0,76552.0,YEAR,USD
United States,Actuarial Analyst,Indeed,https://Indeed.com/Actuarial Analyst,68356.0,85249.0,76652.0,YEAR,USD
United States,Actuarial Analyst,Payscale,https://Payscale.com/Actuarial Analyst,68656.0,85449.0,76752.0,YEAR,USD
United States,Java Engineer,Glassdoor,https://Glassdoor.com/Java Engineer,56039.0,67233.0,61636.0,YEAR,USD
United States,Java Engineer,Indeed,https://Indeed.com/Java Engineer,56339.0,67433.0,61736.0,YEAR,USD
United States,Java Engineer,Payscale,https://Payscale.com/Java Engineer,56639.0,67633.0,61836.0,YEAR,USD
United States,Software Engineer in Test,Glassdoor,https://Glassdoor.com/Software Engineer in Test,40763.0,60097.0,50430.0,YEAR,USD
United States,Software Engineer in Test,Indeed,https://Indeed.com/Software Engineer in Test,41063.0,60297.0,50530.0,YEAR,USD
United States,Software Engineer in Test,Payscale,https://Payscale.com/Software Engineer in Test,41363.0,60497.0,50630.0,YEAR,USD
United States,Associate Consultant,Glassdoor,https://Glassdoor.com/Associate Consultant,57553.0,74282.0,65917.0,YEAR,USD
United States,Associate Consultant,Indeed,https://Indeed.com/Associate Consultant,57853.0,74482.0,66017.0,YEAR,USD
United States,Associate Consultant,Payscale,https://Payscale.com/Associate Consultant,58153.0,74682.0,66117.0,YEAR,USD
United States,Technical Manager,Glassdoor,https://Glassdoor.com/Technical Manager,66901.0,86097.0,76499.0,YEAR,USD
United States,Technical Manager,Indeed,https://Indeed.com/Technical Manager,67201.0,86297.0,76599.0,YEAR,USD
United States,Technical Manager,Payscale,https://Payscale.com/Technical Manager,67501.0,86497.0,76699.0,YEAR,USD
United States,Senior Electrical Engineer,Glassdoor,https://Glassdoor.com/Senior Electrical Engineer,64323.0,80499.0,72411.0,YEAR,USD
United States,Senior Electrical Engineer,Indeed,https://Indeed.com/Senior Electrical Engineer,64623.0,80699.0,72511.0,YEAR,USD
United States,Senior Electrical Engineer,Payscale,https://Payscale.com/Senior Electrical Engineer,64923.0,80899.0,72611.0,YEAR,USD
United States,Sr Software Engineer,Glassdoor,https://Glassdoor.com/Sr Software Engineer,54904.0,70232.0,62568.0,YEAR,USD
United States,Sr Software Engineer,Indeed,https://Indeed.com/Sr Software Engineer,55204.0,70432.0,62668.0,YEAR,USD
United States,Sr Software Engineer,Payscale,https://Payscale.com/Sr Software Engineer,55504.0,70632.0,62768.0,YEAR,USD
United States,Business Intelligence Engineer,Glassdoor,https://Glassdoor.com/Business Intelligence Engineer,58191.0,71363.0,64777.0,YEAR,USD
United States,Business Intelligence Engineer,Indeed,https://Indeed.com/Business Intelligence Engineer,58491.0,71563.0,64877.0,YEAR,USD
United States,Business Intelligence Engineer,Payscale,https://Payscale.com/Business Intelligence Engineer,58791.0,71763.0,64977.0,YEAR,USD
United States,Senior Java Software Engineer,Glassdoor,https://Glassdoor.com/Senior Java Software Engineer,63395.0,76351.0,69873.0,YEAR,USD
United States,Senior Java Software Engineer,Indeed,https://Indeed.com/Senior Java Software Engineer,63695.0,76551.0,69973.0,YEAR,USD
United States,Senior Java Software Engineer,Payscale,https://Payscale.com/Senior Java Software Engineer,63995.0,76751.0,70073.0,YEAR,USD
United States,Service Delivery Manager,Glassdoor,https://Glassdoor.com/Service Delivery Manager,54338.0,67973.0,61155.0,YEAR,USD
